"TERMS AND CONDITIONS"
"https://www.bankofcanada.ca/terms/"

"NAME"
"COVID-19 stringency index"

"LINK"
"https://www.bankofcanada.ca/?p=219486"

"SERIES"
"id","label","description"
"SAN_LYOJ20210218_C2_S1","Canada"," "
"SAN_LYOJ20210218_C2_S2","Atlantic region*"," "
"SAN_LYOJ20210218_C2_S3","Quebec"," "
"SAN_LYOJ20210218_C2_S4","Ontario"," "
"SAN_LYOJ20210218_C2_S5","Prairies region*"," "
"SAN_LYOJ20210218_C2_S6","British Columbia"," "
"SAN_LYOJ20210218_C2_S7","Newfoundland and Labrador"," "
"SAN_LYOJ20210218_C2_S8","Prince Edward Island"," "
"SAN_LYOJ20210218_C2_S9","Nova Scotia"," "
"SAN_LYOJ20210218_C2_S10","New Brunswick"," "
"SAN_LYOJ20210218_C2_S11","Manitoba"," "
"SAN_LYOJ20210218_C2_S12","Saskatchewan"," "
"SAN_LYOJ20210218_C2_S13","Alberta"," "

"OBSERVATIONS"
"date","SAN_LYOJ20210218_C2_S1","SAN_LYOJ20210218_C2_S2","SAN_LYOJ20210218_C2_S3","SAN_LYOJ20210218_C2_S4","SAN_LYOJ20210218_C2_S5","SAN_LYOJ20210218_C2_S6","SAN_LYOJ20210218_C2_S7","SAN_LYOJ20210218_C2_S8","SAN_LYOJ20210218_C2_S9","SAN_LYOJ20210218_C2_S10","SAN_LYOJ20210218_C2_S11","SAN_LYOJ20210218_C2_S12","SAN_LYOJ20210218_C2_S13"
"2020-01-01","0.0000000","0.0000000","0.0000000","0.0000000","0.0000000","0.0000000","0.0000000","0.0000000","0.0000000","0.0000000","0.0000000","0.0000000","0.0000000"
"2020-01-02","0.0000000","0.0000000","0.0000000","0.0000000","0.0000000","0.0000000","0.0000000","0.0000000","0.0000000","0.0000000","0.0000000","0.0000000","0.0000000"
"2020-01-03","0.0000000","0.0000000","0.0000000","0.0000000","0.0000000","0.0000000","0.0000000","0.0000000","0.0000000","0.0000000","0.0000000","0.0000000","0.0000000"
"2020-01-04","0.1435406","0.0000000","0.0000000","0.0000000","0.5993400","0.0000000","0.0000000","0.0000000","0.0000000","0.0000000","0.0000000","3.4722223","0.0000000"
"2020-01-05","0.1435406","0.0000000","0.0000000","0.0000000","0.5993400","0.0000000","0.0000000","0.0000000","0.0000000","0.0000000","0.0000000","3.4722223","0.0000000"
"2020-01-06","0.1435406","0.0000000","0.0000000","0.0000000","0.5993400","0.0000000","0.0000000","0.0000000","0.0000000","0.0000000","0.0000000","3.4722223","0.0000000"
"2020-01-07","0.1435406","0.0000000","0.0000000","0.0000000","0.5993400","0.0000000","0.0000000","0.0000000","0.0000000","0.0000000","0.0000000","3.4722223","0.0000000"
"2020-01-08","0.1435406","0.0000000","0.0000000","0.0000000","0.5993400","0.0000000","0.0000000","0.0000000","0.0000000","0.0000000","0.0000000","3.4722223","0.0000000"
"2020-01-09","0.1435406","0.0000000","0.0000000","0.0000000","0.5993400","0.0000000","0.0000000","0.0000000","0.0000000","0.0000000","0.0000000","3.4722223","0.0000000"
"2020-01-10","0.1435406","0.0000000","0.0000000","0.0000000","0.5993400","0.0000000","0.0000000","0.0000000","0.0000000","0.0000000","0.0000000","3.4722223","0.0000000"
"2020-01-11","0.1435406","0.0000000","0.0000000","0.0000000","0.5993400","0.0000000","0.0000000","0.0000000","0.0000000","0.0000000","0.0000000","3.4722223","0.0000000"
"2020-01-12","0.1435406","0.0000000","0.0000000","0.0000000","0.5993400","0.0000000","0.0000000","0.0000000","0.0000000","0.0000000","0.0000000","3.4722223","0.0000000"
"2020-01-13","0.1435406","0.0000000","0.0000000","0.0000000","0.5993400","0.0000000","0.0000000","0.0000000","0.0000000","0.0000000","0.0000000","3.4722223","0.0000000"
"2020-01-14","0.1435406","0.0000000","0.0000000","0.0000000","0.5993400","0.0000000","0.0000000","0.0000000","0.0000000","0.0000000","0.0000000","3.4722223","0.0000000"
"2020-01-15","0.1435406","0.0000000","0.0000000","0.0000000","0.5993400","0.0000000","0.0000000","0.0000000","0.0000000","0.0000000","0.0000000","3.4722223","0.0000000"
"2020-01-16","0.1435406","0.0000000","0.0000000","0.0000000","0.5993400","0.0000000","0.0000000","0.0000000","0.0000000","0.0000000","0.0000000","3.4722223","0.0000000"
"2020-01-17","0.1435406","0.0000000","0.0000000","0.0000000","0.5993400","0.0000000","0.0000000","0.0000000","0.0000000","0.0000000","0.0000000","3.4722223","0.0000000"
"2020-01-18","0.1435406","0.0000000","0.0000000","0.0000000","0.5993400","0.0000000","0.0000000","0.0000000","0.0000000","0.0000000","0.0000000","3.4722223","0.0000000"
"2020-01-19","0.1435406","0.0000000","0.0000000","0.0000000","0.5993400","0.0000000","0.0000000","0.0000000","0.0000000","0.0000000","0.0000000","3.4722223","0.0000000"
"2020-01-20","0.1435406","0.0000000","0.0000000","0.0000000","0.5993400","0.0000000","0.0000000","0.0000000","0.0000000","0.0000000","0.0000000","3.4722223","0.0000000"
"2020-01-21","0.5038898","0.0000000","0.0000000","0.0000000","0.5993400","2.7777777","0.0000000","0.0000000","0.0000000","0.0000000","0.0000000","3.4722223","0.0000000"
"2020-01-22","2.0913460","0.0000000","0.0000000","4.1666665","0.5993400","2.7777777","0.0000000","0.0000000","0.0000000","0.0000000","0.0000000","3.4722223","0.0000000"
"2020-01-23","2.0913460","0.0000000","0.0000000","4.1666665","0.5993400","2.7777777","0.0000000","0.0000000","0.0000000","0.0000000","0.0000000","3.4722223","0.0000000"
"2020-01-24","2.0913460","0.0000000","0.0000000","4.1666665","0.5993400","2.7777777","0.0000000","0.0000000","0.0000000","0.0000000","0.0000000","3.4722223","0.0000000"
"2020-01-25","2.0913460","0.0000000","0.0000000","4.1666665","0.5993400","2.7777777","0.0000000","0.0000000","0.0000000","0.0000000","0.0000000","3.4722223","0.0000000"
"2020-01-26","3.6788023","0.0000000","0.0000000","8.3333330","0.5993400","2.7777777","0.0000000","0.0000000","0.0000000","0.0000000","0.0000000","3.4722223","0.0000000"
"2020-01-27","3.6788023","0.0000000","0.0000000","8.3333330","0.5993400","2.7777777","0.0000000","0.0000000","0.0000000","0.0000000","0.0000000","3.4722223","0.0000000"
"2020-01-28","3.6788023","0.0000000","0.0000000","8.3333330","0.5993400","2.7777777","0.0000000","0.0000000","0.0000000","0.0000000","0.0000000","3.4722223","0.0000000"
"2020-01-29","3.6788023","0.0000000","0.0000000","8.3333330","0.5993400","2.7777777","0.0000000","0.0000000","0.0000000","0.0000000","0.0000000","3.4722223","0.0000000"
"2020-01-30","3.6788023","0.0000000","0.0000000","8.3333330","0.5993400","2.7777777","0.0000000","0.0000000","0.0000000","0.0000000","0.0000000","3.4722223","0.0000000"
"2020-01-31","3.9495127","0.0000000","0.0000000","8.3333330","1.7296653","2.7777777","0.0000000","0.0000000","0.0000000","0.0000000","8.3333330","3.4722223","0.0000000"
"2020-02-01","3.9495127","0.0000000","0.0000000","8.3333330","1.7296653","2.7777777","0.0000000","0.0000000","0.0000000","0.0000000","8.3333330","3.4722223","0.0000000"
"2020-02-02","3.9495127","0.0000000","0.0000000","8.3333330","1.7296653","2.7777777","0.0000000","0.0000000","0.0000000","0.0000000","8.3333330","3.4722223","0.0000000"
"2020-02-03","3.9495127","0.0000000","0.0000000","8.3333330","1.7296653","2.7777777","0.0000000","0.0000000","0.0000000","0.0000000","8.3333330","3.4722223","0.0000000"
"2020-02-04","3.8293962","0.0000000","0.0000000","8.3333330","1.7296653","1.8518518","0.0000000","0.0000000","0.0000000","0.0000000","8.3333330","3.4722223","0.0000000"
"2020-02-05","3.8293962","0.0000000","0.0000000","8.3333330","1.7296653","1.8518518","0.0000000","0.0000000","0.0000000","0.0000000","8.3333330","3.4722223","0.0000000"
"2020-02-06","3.8293962","0.0000000","0.0000000","8.3333330","1.7296653","1.8518518","0.0000000","0.0000000","0.0000000","0.0000000","8.3333330","3.4722223","0.0000000"
"2020-02-07","4.0996580","0.0000000","0.0000000","8.3333330","1.7296653","3.9351852","0.0000000","0.0000000","0.0000000","0.0000000","8.3333330","3.4722223","0.0000000"
"2020-02-08","4.0996580","0.0000000","0.0000000","8.3333330","1.7296653","3.9351852","0.0000000","0.0000000","0.0000000","0.0000000","8.3333330","3.4722223","0.0000000"
"2020-02-09","4.0996580","0.0000000","0.0000000","8.3333330","1.7296653","3.9351852","0.0000000","0.0000000","0.0000000","0.0000000","8.3333330","3.4722223","0.0000000"
"2020-02-10","4.0996580","0.0000000","0.0000000","8.3333330","1.7296653","3.9351852","0.0000000","0.0000000","0.0000000","0.0000000","8.3333330","3.4722223","0.0000000"
"2020-02-11","4.0996580","0.0000000","0.0000000","8.3333330","1.7296653","3.9351852","0.0000000","0.0000000","0.0000000","0.0000000","8.3333330","3.4722223","0.0000000"
"2020-02-12","4.0996580","0.0000000","0.0000000","8.3333330","1.7296653","3.9351852","0.0000000","0.0000000","0.0000000","0.0000000","8.3333330","3.4722223","0.0000000"
"2020-02-13","4.0996580","0.0000000","0.0000000","8.3333330","1.7296653","3.9351852","0.0000000","0.0000000","0.0000000","0.0000000","8.3333330","3.4722223","0.0000000"
"2020-02-14","4.0996580","0.0000000","0.0000000","8.3333330","1.7296653","3.9351852","0.0000000","0.0000000","0.0000000","0.0000000","8.3333330","3.4722223","0.0000000"
"2020-02-15","4.0996580","0.0000000","0.0000000","8.3333330","1.7296653","3.9351852","0.0000000","0.0000000","0.0000000","0.0000000","8.3333330","3.4722223","0.0000000"
"2020-02-16","4.0996580","0.0000000","0.0000000","8.3333330","1.7296653","3.9351852","0.0000000","0.0000000","0.0000000","0.0000000","8.3333330","3.4722223","0.0000000"
"2020-02-17","4.0996580","0.0000000","0.0000000","8.3333330","1.7296653","3.9351852","0.0000000","0.0000000","0.0000000","0.0000000","8.3333330","3.4722223","0.0000000"
"2020-02-18","4.0996580","0.0000000","0.0000000","8.3333330","1.7296653","3.9351852","0.0000000","0.0000000","0.0000000","0.0000000","8.3333330","3.4722223","0.0000000"
"2020-02-19","4.0996580","0.0000000","0.0000000","8.3333330","1.7296653","3.9351852","0.0000000","0.0000000","0.0000000","0.0000000","8.3333330","3.4722223","0.0000000"
"2020-02-20","4.0996580","0.0000000","0.0000000","8.3333330","1.7296653","3.9351852","0.0000000","0.0000000","0.0000000","0.0000000","8.3333330","3.4722223","0.0000000"
"2020-02-21","4.0996580","0.0000000","0.0000000","8.3333330","1.7296653","3.9351852","0.0000000","0.0000000","0.0000000","0.0000000","8.3333330","3.4722223","0.0000000"
"2020-02-22","4.0996580","0.0000000","0.0000000","8.3333330","1.7296653","3.9351852","0.0000000","0.0000000","0.0000000","0.0000000","8.3333330","3.4722223","0.0000000"
"2020-02-23","4.0996580","0.0000000","0.0000000","8.3333330","1.7296653","3.9351852","0.0000000","0.0000000","0.0000000","0.0000000","8.3333330","3.4722223","0.0000000"
"2020-02-24","4.2197747","0.0000000","0.0000000","8.3333330","1.7296653","4.8611112","0.0000000","0.0000000","0.0000000","0.0000000","8.3333330","3.4722223","0.0000000"
"2020-02-25","4.2197747","0.0000000","0.0000000","8.3333330","1.7296653","4.8611112","0.0000000","0.0000000","0.0000000","0.0000000","8.3333330","3.4722223","0.0000000"
"2020-02-26","4.2197747","0.0000000","0.0000000","8.3333330","1.7296653","4.8611112","0.0000000","0.0000000","0.0000000","0.0000000","8.3333330","3.4722223","0.0000000"
"2020-02-27","4.2197747","0.0000000","0.0000000","8.3333330","1.7296653","4.8611112","0.0000000","0.0000000","0.0000000","0.0000000","8.3333330","3.4722223","0.0000000"
"2020-02-28","4.2263813","0.1195928","0.0000000","8.3333330","1.7296653","4.8611112","0.0000000","2.0833333","0.0000000","0.0000000","8.3333330","3.4722223","0.0000000"
"2020-02-29","4.2263813","0.1195928","0.0000000","8.3333330","1.7296653","4.8611112","0.0000000","2.0833333","0.0000000","0.0000000","8.3333330","3.4722223","0.0000000"
"2020-03-01","4.2263813","0.1195928","0.0000000","8.3333330","1.7296653","4.8611112","0.0000000","2.0833333","0.0000000","0.0000000","8.3333330","3.4722223","0.0000000"
"2020-03-02","4.2263813","0.1195928","0.0000000","8.3333330","1.7296653","4.8611112","0.0000000","2.0833333","0.0000000","0.0000000","8.3333330","3.4722223","0.0000000"
"2020-03-03","4.2263813","0.1195928","0.0000000","8.3333330","1.7296653","4.8611112","0.0000000","2.0833333","0.0000000","0.0000000","8.3333330","3.4722223","0.0000000"
"2020-03-04","5.6069880","0.1195928","0.0000000","8.3333330","7.4942570","4.8611112","0.0000000","2.0833333","0.0000000","0.0000000","8.3333330","3.4722223","8.3333330"
"2020-03-05","5.6960001","1.7308670","0.0000000","8.3333330","7.4942570","4.8611112","0.0000000","2.0833333","0.0000000","5.5555553","8.3333330","3.4722223","8.3333330"
"2020-03-06","5.9286475","5.9422097","0.0000000","8.3333330","7.4942570","4.8611112","4.1666665","2.0833333","8.3333330","5.5555553","8.3333330","3.4722223","8.3333330"
"2020-03-07","5.9842796","6.9492559","0.0000000","8.3333330","7.4942570","4.8611112","4.1666665","2.0833333","8.3333330","9.0277777","8.3333330","3.4722223","8.3333330"
"2020-03-08","6.0510383","8.1577120","0.0000000","8.3333330","7.4942570","4.8611112","4.1666665","2.0833333","8.3333330","13.1944440","8.3333330","3.4722223","8.3333330"
"2020-03-09","6.0510383","8.1577120","0.0000000","8.3333330","7.4942570","4.8611112","4.1666665","2.0833333","8.3333330","13.1944440","8.3333330","3.4722223","8.3333330"
"2020-03-10","6.0510383","8.1577120","0.0000000","8.3333330","7.4942570","4.8611112","4.1666665","2.0833333","8.3333330","13.1944440","8.3333330","3.4722223","8.3333330"
"2020-03-11","6.0576448","8.2773046","0.0000000","8.3333330","7.4942570","4.8611112","4.1666665","4.1666665","8.3333330","13.1944440","8.3333330","3.4722223","8.3333330"
"2020-03-12","11.2630830","9.5040121","11.1111110","8.3333330","19.0177940","6.5277772","8.3333330","4.1666665","8.3333330","13.1944440","10.4166670","3.4722223","24.5833340"
"2020-03-13","16.3959050","15.5592040","24.7569430","12.0833330","22.0027540","6.5277772","18.7500000","8.3333330","8.3333330","22.6736130","25.0000000","9.3055563","24.5833340"
"2020-03-14","21.3225940","15.5592040","39.2013890","17.6388870","22.0027540","6.5277772","18.7500000","8.3333330","8.3333330","22.6736130","25.0000000","9.3055563","24.5833340"
"2020-03-15","22.0913980","18.3946080","43.3680530","17.1180550","22.0027540","6.5277772","18.7500000","8.3333330","16.2500000","22.6736130","25.0000000","9.3055563","24.5833340"
"2020-03-16","26.2241130","24.5963440","43.3680530","17.1180550","28.1233060","24.4444430","24.3055550","11.1111110","21.8055550","31.0069430","25.0000000","22.5000000","30.1388870"
"2020-03-17","41.1305430","27.7420850","43.3680530","47.9166680","37.6348800","30.0000000","24.3055550","26.0069430","27.6388870","31.7013870","25.0000000","22.5000000","43.8888850"
"2020-03-18","49.1595760","38.8357010","47.9976840","57.4074100","43.1720010","42.1296270","45.6018520","33.4143520","35.0462950","37.7199060","37.4074060","37.4074060","45.7407420"
"2020-03-19","50.3284450","45.3210790","52.1643490","57.4074100","43.1720010","42.1296270","45.6018520","33.4143520","35.0462950","60.0810200","37.4074060","37.4074060","45.7407420"
"2020-03-20","52.1131170","47.5482060","52.1643490","57.4074100","46.3485030","49.0740780","52.0833320","38.9699060","35.0462950","60.0810200","37.4074060","55.8101840","45.7407420"
"2020-03-21","54.5922660","47.5482060","63.5185200","57.4074100","46.3485030","51.1574060","52.0833320","38.9699060","35.0462950","60.0810200","37.4074060","55.8101840","45.7407420"
"2020-03-22","55.0731660","56.2533870","63.5185200","57.4074100","46.3485030","51.1574060","52.0833320","38.9699060","59.3518490","60.0810200","37.4074060","55.8101840","45.7407420"
"2020-03-23","57.9803350","61.4167020","70.4629590","60.1851840","46.1078570","53.2407380","65.6944430","59.1087950","59.3518490","60.0810200","37.4074060","57.1990780","45.0462950"
"2020-03-24","58.6805500","62.6434100","70.4629590","60.1851840","48.7485960","53.2407380","69.8611070","59.1087950","59.3518490","60.0810200","37.4074060","61.3657420","47.8240780"
"2020-03-25","62.2154200","65.6696170","70.4629590","63.6574100","57.2865070","53.2407380","71.0185170","59.1087950","59.3518490","69.3402790","37.4074060","64.0740740","59.4907420"
"2020-03-26","62.3229260","65.6696170","70.4629590","63.6574100","57.8858490","52.9629630","71.0185170","59.1087950","59.3518490","69.3402790","37.4074060","67.5462950","59.4907420"
"2020-03-27","65.3592610","65.6696170","71.2962950","67.8240740","63.2585980","52.9629630","71.0185170","59.1087950","59.3518490","69.3402790","40.1851840","67.5462950","66.7129590"
"2020-03-28","67.3283690","65.6696170","74.0740740","71.5740740","63.2585980","52.9629630","71.0185170","59.1087950","59.3518490","69.3402790","40.1851840","67.5462950","66.7129590"
"2020-03-29","68.9158250","65.6696170","74.0740740","75.7407380","63.2585980","52.9629630","71.0185170","59.1087950","59.3518490","69.3402790","40.1851840","67.5462950","66.7129590"
"2020-03-30","69.3194960","65.9680790","74.0740740","73.6574020","65.1801530","58.5185130","71.0185170","59.1087950","60.1851810","69.3402790","54.3518520","67.5462950","66.7129590"
"2020-03-31","69.3194960","65.9680790","74.0740740","73.6574020","65.1801530","58.5185130","71.0185170","59.1087950","60.1851810","69.3402790","54.3518520","67.5462950","66.7129590"
"2020-04-01","70.4284210","65.8256680","80.5555570","73.6574020","65.1801530","57.4074100","71.0185170","60.9606480","59.4907420","69.3402790","54.3518520","67.5462950","66.7129590"
"2020-04-02","70.4284210","65.8256680","80.5555570","73.6574020","65.1801530","57.4074100","71.0185170","60.9606480","59.4907420","69.3402790","54.3518520","67.5462950","66.7129590"
"2020-04-03","71.2274400","65.9213410","80.5555570","75.7407380","65.1801530","57.4074100","71.0185170","62.6273160","59.4907420","69.3402790","54.3518520","67.5462950","66.7129590"
"2020-04-04","71.2274400","65.9213410","80.5555570","75.7407380","65.1801530","57.4074100","71.0185170","62.6273160","59.4907420","69.3402790","54.3518520","67.5462950","66.7129590"
"2020-04-05","71.2274400","65.9213410","80.5555570","75.7407380","65.1801530","57.4074100","71.0185170","62.6273160","59.4907420","69.3402790","54.3518520","67.5462950","66.7129590"
"2020-04-06","70.9717860","66.0828860","80.5555570","75.0462950","65.1801530","57.4074100","71.0185170","61.9328730","59.4907420","70.0347210","54.3518520","67.5462950","66.7129590"
"2020-04-07","70.9717860","66.0828860","80.5555570","75.0462950","65.1801530","57.4074100","71.0185170","61.9328730","59.4907420","70.0347210","54.3518520","67.5462950","66.7129590"
"2020-04-08","70.9717860","66.0828860","80.5555570","75.0462950","65.1801530","57.4074100","71.0185170","61.9328730","59.4907420","70.0347210","54.3518520","67.5462950","66.7129590"
"2020-04-09","71.2572560","67.5752030","80.5555570","75.0462950","66.0278930","57.4074100","71.0185170","61.9328730","63.6574100","70.0347210","60.6018520","67.5462950","66.7129590"
"2020-04-10","71.2572560","67.5752030","80.5555570","75.0462950","66.0278930","57.4074100","71.0185170","61.9328730","63.6574100","70.0347210","60.6018520","67.5462950","66.7129590"
"2020-04-11","71.2572560","67.5752030","80.5555570","75.0462950","66.0278930","57.4074100","71.0185170","61.9328730","63.6574100","70.0347210","60.6018520","67.5462950","66.7129590"
"2020-04-12","71.2572560","67.5752030","80.5555570","75.0462950","66.0278930","57.4074100","71.0185170","61.9328730","63.6574100","70.0347210","60.6018520","67.5462950","66.7129590"
"2020-04-13","71.2346950","67.5752030","80.5555570","75.0462950","65.9337010","57.4074100","71.0185170","61.9328730","63.6574100","70.0347210","59.9074060","67.5462950","66.7129590"
"2020-04-14","71.2346950","67.5752030","80.5555570","75.0462950","65.9337010","57.4074100","71.0185170","61.9328730","63.6574100","70.0347210","59.9074060","67.5462950","66.7129590"
"2020-04-15","71.2346950","67.5752030","80.5555570","75.0462950","65.9337010","57.4074100","71.0185170","61.9328730","63.6574100","70.0347210","59.9074060","67.5462950","66.7129590"
"2020-04-16","71.2346950","67.5752030","80.5555570","75.0462950","65.9337010","57.4074100","71.0185170","61.9328730","63.6574100","70.0347210","59.9074060","67.5462950","66.7129590"
"2020-04-17","71.4151690","67.5752030","80.5555570","75.0462950","66.6872560","57.4074100","71.0185170","61.9328730","63.6574100","70.0347210","65.4629670","67.5462950","66.7129590"
"2020-04-18","71.4151690","67.5752030","80.5555570","75.0462950","66.6872560","57.4074100","71.0185170","61.9328730","63.6574100","70.0347210","65.4629670","67.5462950","66.7129590"
"2020-04-19","71.9016420","67.5752030","80.5555570","75.0462950","66.6872560","61.1574100","71.0185170","61.9328730","63.6574100","70.0347210","65.4629670","67.5462950","66.7129590"
"2020-04-20","71.9016420","67.5752030","80.5555570","75.0462950","66.6872560","61.1574100","71.0185170","61.9328730","63.6574100","70.0347210","65.4629670","67.5462950","66.7129590"
"2020-04-21","71.9016420","67.5752030","80.5555570","75.0462950","66.6872560","61.1574100","71.0185170","61.9328730","63.6574100","70.0347210","65.4629670","67.5462950","66.7129590"
"2020-04-22","71.9016420","67.5752030","80.5555570","75.0462950","66.6872560","61.1574100","71.0185170","61.9328730","63.6574100","70.0347210","65.4629670","67.5462950","66.7129590"
"2020-04-23","71.8844150","67.5752030","80.5555570","75.0462950","66.6153260","61.1574100","71.0185170","61.9328730","63.6574100","70.0347210","65.4629670","67.1296310","66.7129590"
"2020-04-24","71.9547420","66.7695620","80.5555570","75.0462950","67.0948030","61.1574100","71.0185170","61.9328730","63.6574100","67.2569430","65.4629670","69.9074020","66.7129590"
"2020-04-25","71.9547420","66.7695620","80.5555570","75.0462950","67.0948030","61.1574100","71.0185170","61.9328730","63.6574100","67.2569430","65.4629670","69.9074020","66.7129590"
"2020-04-26","71.9547420","66.7695620","80.5555570","75.0462950","67.0948030","61.1574100","71.0185170","61.9328730","63.6574100","67.2569430","65.4629670","69.9074020","66.7129590"
"2020-04-27","71.9547420","66.7695620","80.5555570","75.0462950","67.0948030","61.1574100","71.0185170","61.9328730","63.6574100","67.2569430","65.4629670","69.9074020","66.7129590"
"2020-04-28","71.9747700","67.1321030","80.5555570","75.0462950","67.0948030","61.1574100","71.0185170","61.9328730","63.6574100","68.5069430","65.4629670","69.9074020","66.7129590"
"2020-04-29","71.9747700","67.1321030","80.5555570","75.0462950","67.0948030","61.1574100","71.0185170","61.9328730","63.6574100","68.5069430","65.4629670","69.9074020","66.7129590"
"2020-04-30","72.0321880","67.1321030","80.5555570","75.0462950","67.3345340","61.1574100","71.0185170","61.9328730","63.6574100","68.5069430","65.4629670","71.2962950","66.7129590"
"2020-05-01","72.0177990","66.8716580","80.5555570","75.0462950","67.3345340","61.1574100","71.0185170","57.3958320","63.6574100","68.5069430","65.4629670","71.2962950","66.7129590"
"2020-05-02","72.0177990","66.8716580","80.5555570","75.0462950","67.3345340","61.1574100","71.0185170","57.3958320","63.6574100","68.5069430","65.4629670","71.2962950","66.7129590"
"2020-05-03","72.0177990","66.8716580","80.5555570","75.0462950","67.3345340","61.1574100","71.0185170","57.3958320","63.6574100","68.5069430","65.4629670","71.2962950","66.7129590"
"2020-05-04","70.7337110","67.4850160","78.4722210","72.9629590","66.8378910","61.1574100","73.1018520","57.3958320","63.6574100","68.5069430","62.6851840","70.6018520","66.7129590"
"2020-05-05","70.7337110","67.4850160","78.4722210","72.9629590","66.8378910","61.1574100","73.1018520","57.3958320","63.6574100","68.5069430","62.6851840","70.6018520","66.7129590"
"2020-05-06","70.7337110","67.4850160","78.4722210","72.9629590","66.8378910","61.1574100","73.1018520","57.3958320","63.6574100","68.5069430","62.6851840","70.6018520","66.7129590"
"2020-05-07","70.7337110","67.4850160","78.4722210","72.9629590","66.8378910","61.1574100","73.1018520","57.3958320","63.6574100","68.5069430","62.6851840","70.6018520","66.7129590"
"2020-05-08","70.6669460","66.2765580","78.4722210","72.9629590","66.8378910","61.1574100","73.1018520","57.3958320","63.6574100","64.3402790","62.6851840","70.6018520","66.7129590"
"2020-05-09","70.6669460","66.2765580","78.4722210","72.9629590","66.8378910","61.1574100","73.1018520","57.3958320","63.6574100","64.3402790","62.6851840","70.6018520","66.7129590"
"2020-05-10","70.6669460","66.2765580","78.4722210","72.9629590","66.8378910","61.1574100","73.1018520","57.3958320","63.6574100","64.3402790","62.6851840","70.6018520","66.7129590"
"2020-05-11","70.2816010","64.1921840","77.0833360","72.9629590","66.8378910","61.1574100","66.1574100","56.7013850","63.6574100","64.3402790","62.6851840","70.6018520","66.7129590"
"2020-05-12","70.2816010","64.1921840","77.0833360","72.9629590","66.8378910","61.1574100","66.1574100","56.7013850","63.6574100","64.3402790","62.6851840","70.6018520","66.7129590"
"2020-05-13","70.2816010","64.1921840","77.0833360","72.9629590","66.8378910","61.1574100","66.1574100","56.7013850","63.6574100","64.3402790","62.6851840","70.6018520","66.7129590"
"2020-05-14","69.4610520","64.1921840","77.0833360","72.9629590","64.9163670","58.3796270","66.1574100","56.7013850","63.6574100","64.3402790","62.6851840","70.6018520","63.9351840"
"2020-05-15","69.2165150","64.1390300","77.0833360","72.9629590","63.9075660","58.3796270","66.1574100","55.7754630","63.6574100","64.3402790","62.6851840","70.6018520","62.4768520"
"2020-05-16","69.1615520","63.1441500","77.0833360","72.9629590","63.9075660","58.3796270","66.1574100","55.7754630","60.8796270","64.3402790","62.6851840","70.6018520","62.4768520"
"2020-05-17","69.1615520","63.1441500","77.0833360","72.9629590","63.9075660","58.3796270","66.1574100","55.7754630","60.8796270","64.3402790","62.6851840","70.6018520","62.4768520"
"2020-05-18","68.4410170","63.1441500","73.3796310","72.9629590","63.9075660","58.3796270","66.1574100","55.7754630","60.8796270","64.3402790","62.6851840","70.6018520","62.4768520"
"2020-05-19","66.9556050","61.9356920","73.3796310","70.1851880","63.9075660","55.6018520","66.1574100","55.7754630","60.8796270","60.1736110","62.6851840","70.6018520","62.4768520"
"2020-05-20","66.9556050","61.9356920","73.3796310","70.1851880","63.9075660","55.6018520","66.1574100","55.7754630","60.8796270","60.1736110","62.6851840","70.6018520","62.4768520"
"2020-05-21","66.9556050","61.9356920","73.3796310","70.1851880","63.9075660","55.6018520","66.1574100","55.7754630","60.8796270","60.1736110","62.6851840","70.6018520","62.4768520"
"2020-05-22","66.7222750","61.9356920","72.9629590","70.1851880","63.2717590","55.6018520","66.1574100","55.7754630","60.8796270","60.1736110","57.9976840","70.6018520","62.4768520"
"2020-05-23","66.7222750","61.9356920","72.9629590","70.1851880","63.2717590","55.6018520","66.1574100","55.7754630","60.8796270","60.1736110","57.9976840","70.6018520","62.4768520"
"2020-05-24","66.7222750","61.9356920","72.9629590","70.1851880","63.2717590","55.6018520","66.1574100","55.7754630","60.8796270","60.1736110","57.9976840","70.6018520","62.4768520"
"2020-05-25","64.1806720","61.9356920","64.6296310","70.1851880","59.4286960","55.6018520","66.1574100","55.7754630","60.8796270","60.1736110","57.9976840","70.6018520","56.9212950"
"2020-05-26","64.1806720","61.9356920","64.6296310","70.1851880","59.4286960","55.6018520","66.1574100","55.7754630","60.8796270","60.1736110","57.9976840","70.6018520","56.9212950"
"2020-05-27","64.1806720","61.9356920","64.6296310","70.1851880","59.4286960","55.6018520","66.1574100","55.7754630","60.8796270","60.1736110","57.9976840","70.6018520","56.9212950"
"2020-05-28","64.1428380","61.2509000","64.6296310","70.1851880","59.4286960","55.6018520","66.1574100","55.7754630","60.8796270","57.8125000","57.9976840","70.6018520","56.9212950"
"2020-05-29","64.1556090","61.4820480","64.6296310","70.1851880","59.4286960","55.6018520","66.1574100","55.7754630","59.8379630","59.8958320","57.9976840","70.6018520","56.9212950"
"2020-05-30","64.1556090","61.4820480","64.6296310","70.1851880","59.4286960","55.6018520","66.1574100","55.7754630","59.8379630","59.8958320","57.9976840","70.6018520","56.9212950"
"2020-05-31","64.1556090","61.4820480","64.6296310","70.1851880","59.4286960","55.6018520","66.1574100","55.7754630","59.8379630","59.8958320","57.9976840","70.6018520","56.9212950"
